view,scope,element_id,category,near_face_w,fpp,export_dpi,view_scale,cap_applied,pad_x,pad_y,px_count,px_w,px_h,ref_du_ft,ref_dv_ft,ref_aspect,exc_umin_ft,exc_umax_ft,exc_vmin_ft,exc_vmax_ft,worst_ft,worst_px,clipped,touches_image_edge
_E_ HOSPITAL - LEVEL 1_542078,host,540522,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,391,26,94,3.9198407018032526,15.098582928871458,0.25961646336410465,0.0755604487557946,0.14966228100362855,0.13679120969530345,-0.24937557830154589,0.14966228100362855,0.9387598936278037,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540528,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,653,157,39,25.201169771860663,6.233634130010724,4.042773323916157,0.07298577981731569,-0.2443494457029658,0.026243189386214283,-0.04228217205281126,0.07298577981731569,0.4578048820195678,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540534,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,141,11,34,1.747809569460287,5.6149648700322885,0.3112770266450904,-0.015652144701249426,0.021523257825180053,-0.20834302072187327,0.013845715040854856,0.021523257825180053,0.1350051000893134,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540540,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,110,27,10,5.116380365467819,1.6336188608827378,3.1319302733216157,-0.47222852356722456,-0.3396628937393018,-0.10902175931433433,0.06965806441731104,0.06965806441731104,0.43693171522040464,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540606,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1343,320,77,51.52152998302969,12.261780923609997,4.201798279059548,-0.5281694810056408,0.022804809517452895,-0.03751071144500173,0.051494565924755875,0.051494565924755875,0.32300077819047623,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540610,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1715,96,408,15.396830889996224,65.20992331857191,0.2361117772639855,-0.011172938829091095,-0.08080835770468298,-0.24738408776667598,0.08307154141017747,0.08307154141017747,0.5210680396874692,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540614,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,28,7,5,1.4109892255980867,0.7849738750375082,1.7974983250629404,0.049131490203350836,-0.34414209961146014,0.032695333767264856,-0.020541625811915765,0.049131490203350836,0.30817833463299193,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540620,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,230,16,55,2.548994151383539,9.117634747794128,0.27956747795805587,-0.04356343324570844,0.04537754743924438,-0.36131639293938633,0.012085058066460874,0.04537754743924438,0.28463164747651326,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540632,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2,2,1,2.5459244224126394,8.917202452848485,0.2855070786914092,-0.18204085157516658,-2.0450325376403526,-8.57707527172532,-0.18070166452454828,-0.18070166452454828,-1.1334550979035205,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540657,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,153,13,40,2.0709630723499544,7.025931936823753,0.294759910994268,-0.0706512096004559,0.07221985303183942,-0.33602546467886896,-0.31288580820219636,0.07221985303183942,0.4530005896966214,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540804,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,29,8,4,1.1466900575932897,0.7244414898657965,1.5828608295277444,0.11230657153981838,0.01640750365537258,-0.06744984970987389,-0.019289573761682277,0.11230657153981838,0.7044453983022423,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540810,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,82,8,20,1.3063338858924851,3.687374283102855,0.35427211495146355,0.008693404317767772,-0.03962315742165856,-0.21099876240080562,-0.28786518873067735,0.008693404317767772,0.05452956655400234,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540816,Walls,-11.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1103,264,64,41.88953099929239,10.055766137950613,4.165722474511481,0.12022197054631079,0.07858341218297937,0.021413462068423428,0.1260534622892635,0.1260534622892635,0.7906730677665963,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540822,Walls,-11.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2165,121,515,19.295956378076397,82.23445687235744,0.2346456353208141,0.01660880332426018,-0.022077672974035067,0.08698715981508087,-0.21730298391038616,0.08698715981508087,0.5456288407966349,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540828,Walls,-11.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2168,122,515,19.29595637807637,82.23445687235733,0.23464563532081406,0.015925625459516368,0.1380310214893541,0.1376424403220824,-0.2679582644173877,0.1380310214893541,0.8658025668307269,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,540832,Walls,-11.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1055,256,62,41.40215031991704,9.944141439197843,4.163471585059916,-0.33323736546651617,-0.2559807052173255,-0.016626007407047894,-0.043133402679615074,-0.016626007407047894,-0.10428699095209532,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,542963,Floors,4.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,765362,1277,1167,204.97123754104783,187.3857025136678,1.0938467278531954,-1.3632793964503946,-0.021573448227172776,-0.004752948874823915,-1.3313716942651297,-0.004752948874823915,-0.02981297458669569,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543600,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1316,179,48,28.895218881951493,7.678930705350421,3.7629222076217297,0.12377741824008837,-0.48182882904807656,-0.01654365933319113,-0.009962249286004976,0.12377741824008837,0.7763965322549929,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543606,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,505,23,69,3.621305612751769,11.547241989751576,0.31360783951403765,-0.08119895633481278,0.12668022535009626,-0.008241303244943765,-0.5386400412055892,0.12668022535009626,0.794604452617686,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543612,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,382,53,19,8.950655856991364,3.01397410010037,2.9697189025921933,0.0013350136797498635,-0.5024384909470321,0.13791077084405856,-0.12280005557161644,0.13791077084405856,0.8650482920580232,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543618,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,165,12,24,1.9086172873071447,4.225520655077567,0.45168807422907004,-0.02256023222668091,0.02704914410231396,-0.49120794545305557,0.09189968874115806,0.09189968874115806,0.5764427847052936,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543624,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,493,68,22,11.302279968255377,3.5723514313765605,3.163820857316993,0.07155025293710082,-0.5328950924898805,0.04764888009644608,-0.11263894630445748,0.07155025293710082,0.448800508624125,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543630,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2014,69,273,11.187681167631403,43.89653629079151,0.2548647823490876,-0.13350901998103382,-0.05381150234926935,0.07039148656545535,-0.44376174594818707,0.07039148656545535,0.4415321215028636,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543636,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,394,55,19,9.12212002695491,3.054078910179854,2.986864549095004,-0.5013721981894363,0.14765558415572855,0.024840628589174685,-0.04983472339621642,0.14765558415572855,0.9261728442600863,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543642,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,160,12,23,1.8809971632481925,4.106724426323126,0.4580285814142893,0.0894298263538218,-0.0573207904191797,-0.5053489771425603,0.06541143258648674,0.0894298263538218,0.5609505194767896,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543648,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,487,67,22,11.132867276983028,3.5243849606944053,3.158811367413602,-0.5396888899433137,0.08833122506426605,-0.03702727480441581,0.02000367927844593,0.08833122506426605,0.5540595191338394,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543654,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2147,75,294,12.0610953567357,47.40298341213338,0.2544374739428007,-0.009309465916526705,-0.09487214592659998,-0.021614292437277527,-0.5102672397173933,-0.009309465916526705,-0.058393826252844484,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543660,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,811,105,59,26.178001290684715,14.596728879891003,1.7934156005835324,-0.71919853297495,-8.719123514860218,-5.085999618236173,-0.10462378233927438,-0.10462378233927438,-0.6562549369227805,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543671,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,730,30,101,4.8074999734001835,16.618699280303645,0.28928256612104386,-0.13093219789054444,0.10619772244739067,0.03409015220941569,-0.5508122560577533,0.10619772244739067,0.666127510283038,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543677,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,7062,951,228,152.28980530997066,36.540450022123395,4.167704700346243,-0.5928773242373495,-0.08326170049591042,-0.09046731879767833,-0.10096491885231273,-0.08326170049591042,-0.522260816664393,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543746,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,404,19,56,3.0968301074607325,9.30489856504461,0.3328171807368741,0.06106726638435589,-0.12881255847227635,-0.4542187816863361,0.07714914616154545,0.07714914616154545,0.48391968743502145,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543752,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,574,134,36,21.912573311332523,6.045716754459953,3.624478982606573,-0.5680514499127582,0.0184973627883096,-0.20819050497798486,-0.09820765193357772,0.0184973627883096,0.11602510804393935,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543758,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2277,80,316,12.799480921237517,50.78668218542584,0.25202435698606357,-0.018386098164057785,-0.027053495188084753,-0.4569760486051848,0.04875710832660474,0.04875710832660474,0.30583001621613026,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543812,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,994,135,38,22.004549984954863,6.044825381751699,3.6402292200834885,0.0543302279665312,-0.5364354721148175,0.010720791409461583,0.0026234575843497865,0.0543302279665312,0.3407875296608541,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,543830,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,416,20,58,3.190144454447477,9.644125860802731,0.3307862734779723,0.02496666213522758,-0.026600784611389372,-0.46031874276427587,0.06287284467848409,0.06287284467848409,0.394371277697018,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,544527,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,962,37,131,5.9209975577306295,21.379348655653786,0.2769493894831458,-0.059947067282266175,0.037693623698586975,-0.04491646082138345,-0.4496895204200655,0.037693623698586975,0.23643406966965883,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,544743,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,418,100,27,16.33205514033817,4.280229956114951,3.8156957237789006,-0.49160637942713237,0.10210289894570934,-0.06215994612595921,0.08641893817230084,0.10210289894570934,0.6404426413295184,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,544749,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,544,34,129,5.341550134428968,20.869625149504557,0.2559485422552391,-0.008198061755371633,0.08711549167767352,0.004119669986181407,-0.30785317827552205,0.08711549167767352,0.5464338051795685,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,544755,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,404,96,26,16.08862519039174,4.223292626803897,3.8094980888329513,-0.47661897215914983,-0.3071566247701387,-0.008588845846816184,-0.06964034939440467,-0.008588845846816184,-0.053873721284171,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,544761,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,517,124,32,20.226042036859187,5.191653701828102,3.8958765739203924,-0.44816730061891263,-0.009110678017915319,-0.09101507323214264,0.0009779025581906353,0.0009779025581906353,0.006133914940686629,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,544767,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,338,22,81,3.563305140791009,13.600357607953669,0.2620008417063343,-0.05536975697905433,-0.0005740186434621819,-0.45469923894316366,-0.23219152452651315,-0.0005740186434621819,-0.0036005443526807485,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,544773,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,354,23,85,3.734134296000235,13.99710011563036,0.2667791374750818,0.005200606433042765,-0.07254802066622545,-0.4623600309443816,0.01642882619225361,0.01642882619225361,0.10305016751880021,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,544779,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,422,101,27,16.79505080651462,4.382218556105997,3.8325452260050135,-0.22953693722655188,-0.46353669283276133,-0.08188179923584471,0.004152191291140639,0.004152191291140639,0.026044709653322565,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,549098,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2622,355,90,56.87940083776418,14.268733033930916,3.986296519985726,0.13836300963022552,-0.42170545490301947,0.06197010714516793,0.0175933527950054,0.13836300963022552,0.8678849696226675,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,549104,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,1916,65,260,10.557861628704849,42.02496725110346,0.25122831305544036,-0.08702788114617732,-0.10817516865181176,-0.5640147466045491,-0.010318188871359268,-0.010318188871359268,-0.06472106279787337,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,549110,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2326,315,80,50.55035474147048,12.7823225970015,3.954708102370118,0.1348689576079991,-0.46618597052983546,0.07227004323056363,-0.10055131234668835,0.1348689576079991,0.8459684527640492,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,549181,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,481,67,22,10.455129306883546,3.3733914920760952,3.099293198385675,0.1494826912166225,0.07689761400381201,0.06108827181925491,0.0728816012730853,0.1494826912166225,0.9376334128056761,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,549226,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,297,42,16,7.008107250700149,2.564497348390571,2.732741078909012,-0.46259329566715124,0.1503577421068094,-0.08295941315214606,0.06927033033865015,0.1503577421068094,0.9431221884349268,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,557764,Walls,-18.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,5143,497,548,79.85399497434025,88.10425412645338,0.9063579933351257,-0.28362445039530826,-0.33588877445711773,-0.36492754663987625,-0.37414348379871853,-0.28362445039530826,-1.7790404976982044,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,558043,Walls,-11.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,796,111,31,18.090318070954172,5.087724337257299,3.5556796854104595,-0.31214718447765577,-0.08193854403555179,-0.27808657553288185,0.13255325283122943,0.13255325283122943,0.8314431444810558,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,558584,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,245,14,35,2.1694037153189356,5.339778266119339,0.40627224712376314,-0.003759076838633746,0.06631259389965294,0.14063901120604783,0.09947580362450026,0.14063901120604783,0.8821612387192467,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,567090,Floors,2.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,33057,126,339,22.442415142316776,56.532915311918146,0.396979618307169,-1.259783089943312,-1.0950169609540978,-1.184498714683457,-1.303166470320491,-1.0950169609540978,-6.868517564295221,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,567240,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,820,113,11,17.963691747686994,1.5505859980847845,11.585098646495554,0.050641407362604696,0.0007502205885430158,0.09090541810348896,0.11218926639600113,0.11218926639600113,0.7037095992512495,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,567243,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2361,34,326,5.421571743059502,52.34775674374981,0.10356836816520937,0.015621042844998101,-0.016725221553230085,-0.47994068662291056,0.10490235400595793,0.10490235400595793,0.6580022837253943,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,567247,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,776,107,27,17.437347729372632,4.236866614929681,4.115623481732393,-0.44819887587972573,0.06938142255387447,-0.0640408458380648,0.1316631790697329,0.1316631790697329,0.8258601375666875,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,567250,Walls,-8.0,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,2493,35,342,5.591190427125156,55.550324742524765,0.10065090443737766,-0.03208826736567971,0.02079092119029724,-0.5281183975395152,-0.49867966827525834,0.02079092119029724,0.1304115027122584,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,764645,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,47,6,16,1.5597724516964249,2.6659500546002306,0.5850718954786716,-0.004632446580686178,-0.5985869055243214,0.04561292460961397,-0.1607547136327696,0.04561292460961397,0.28610805586703625,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,764693,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,46,6,16,1.559772451696439,2.6659500546002732,0.5850718954786676,-0.027820458517176405,-0.5753988935878454,0.033921467522930016,-0.1490632565461283,0.033921467522930016,0.21277313849541502,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,765077,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,45,6,16,1.5597724516964462,2.6659500546002732,0.5850718954786702,0.06331606589719385,-0.6665354180022796,-0.006604227318064204,-0.10853756170513407,0.06331606589719385,0.397151392374807,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,765171,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,46,7,16,1.5597724516963645,2.6659500546002164,0.585071895478652,0.086079063293095,-0.5298728987994821,0.006904337623979018,-0.12204612664712045,0.086079063293095,0.539932785727405,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,765173,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,46,7,16,1.559772451696439,2.6659500546002732,0.5850718954786676,0.10884206068661939,-0.5526358961930811,0.020412902575941416,-0.1355546915991397,0.10884206068661939,0.6827141790650946,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,765485,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,46,6,16,1.5597724516971851,2.665950054600387,0.5850718954789225,-0.6224117067793813,0.019192354673613465,-0.1378886887922306,0.022746899768918638,0.022746899768918638,0.14268042063928352,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,765513,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,48,6,17,1.5597724516971851,2.665950054600387,0.5850718954789225,0.01779007111271369,-0.6210094232185384,0.12580415937873113,-0.081520431803483,0.12580415937873113,0.7891093098697965,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,765534,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,47,6,17,1.5597724516971851,2.665950054600387,0.5850718954789225,-0.00497292628476842,-0.5982464258209994,0.11229559443103199,-0.06801186685578386,0.11229559443103199,0.70437654415003,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,766715,Windows,-4.666666666666686,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,47,6,17,1.5597724516964533,2.665950054600259,0.585071895478676,-0.5818388458322374,-0.021380506272798527,-0.017450350848378093,0.06173407842375411,0.06173407842375411,0.38722834174155624,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,766748,Windows,-4.666666666666686,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,48,6,17,1.5597724516964533,2.665950054600259,0.585071895478676,-0.6027082852416683,-0.0005110668633676596,-0.03905463667241804,0.08333836424779406,0.08333836424779406,0.5227416917057245,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,766868,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,46,6,17,1.559772451696439,2.6659500546002306,0.5850718954786769,-0.05553658974639575,-0.547682762358626,0.11383411061861182,-0.06955038304315053,0.11383411061861182,0.7140269202027782,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,766869,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,46,6,17,1.559772451696439,2.6659500546002306,0.5850718954786769,-0.032773592350309855,-0.5704457597547119,0.12734267555966028,-0.083058947984199,0.12734267555966028,0.7987596858808282,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,766870,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,47,6,16,1.559772451696439,2.6659500546002306,0.5850718954786769,-0.010010594955559782,-0.593208757149462,-0.01857427609202489,-0.09656751293113075,-0.010010594955559782,-0.06279167331015412,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,766928,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,46,6,16,1.559772451696439,2.665950054600252,0.5850718954786722,0.0355153998338551,-0.6387347519388769,0.00844285380195231,-0.12358464282512927,0.0355153998338551,0.22277111338006664,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,766929,Windows,-5.333333333333343,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,47,6,16,1.559772451696439,2.665950054600252,0.5850718954786722,0.012752402439105026,-0.6159717545441268,-0.005065711145100238,-0.11007607787807672,0.012752402439105026,0.07998972003468885,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,767076,Doors,-3.1666666666668846,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,136,31,44,5.037764720994787,7.6214645693798815,0.6609969350555785,0.01500039659013197,-0.11057410302938564,-0.25872376149567344,-0.3480180775472803,0.01500039659013197,0.09409031195365615,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,767397,Walls,-8.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,17,22,87,3.568725996524961,15.216744260373076,0.2345262518355201,0.029694783828347227,-0.09105941518481586,-0.9691858016671233,-0.37753851463060073,0.029694783828347227,0.18626117363080955,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,767703,Walls,-8.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,19,33,135,5.508885479293497,23.511705255080585,0.234303952840813,0.0012012559859400085,-0.2490446875267267,-1.630998761471929,-0.3582617528020222,0.0012012559859400085,0.007534904145644178,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,768111,Walls,-8.25,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,16,29,118,4.906753235335856,20.937348084113786,0.2343540937287495,-0.00023898827088686403,-0.2831742657064993,-1.7909862660914087,-0.33415085939149236,-0.00023898827088686403,-0.0014990590965976644,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,768989,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,54,30,129,4.934083153405368,21.054194460088453,0.23435155226473758,-0.10090071814158819,-0.05041693730674979,-0.1771117665405626,-0.31119105233273103,-0.05041693730674979,-0.3162413293832972,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,769313,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,19,30,127,5.409699644250786,23.087645975307225,0.23431144301314155,-0.6449989758513013,0.01806482955754518,-0.18910589198358707,-2.6514994753055987,0.01806482955754518,0.11331203400163571,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,769584,Walls,-9.5,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,18,37,157,5.931625162944339,25.319087183147474,0.23427484253430994,0.042468139232049396,-0.07534918802943835,-0.39879430142104866,0.10951322424858745,0.10951322424858745,0.6869240670195934,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,770996,Curtain Panels,-3.8333333333333286,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,34,22,6,3.673959211773507,0.9184153538760853,4.000324250098726,-0.08436332165791072,-0.08223452494710415,-0.024851501006850185,0.0629892467221822,0.0629892467221822,0.39510141203298643,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,771146,Doors,-3.1666666666668704,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,79,22,26,4.363637174306589,4.265784054352977,1.0229390702170587,-0.6418308425485293,-0.21444496658962464,-0.03883474615948046,-0.08188587663076419,-0.03883474615948046,-0.24359178497922765,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,771613,Doors,-3.8333333333333286,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,82,39,25,6.207348979448348,4.250286580373441,1.460454221631087,-0.042780411914023375,0.053026579809802854,-0.3224136218499609,0.05776495644069257,0.05776495644069257,0.3623319382815269,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,771872,Curtain Panels,-3.8333333333333286,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,34,22,6,3.673959211773507,0.9184153538760853,4.000324250098726,-0.019927361613667927,-0.14667048499134694,-0.011141120003230753,0.04927886571856277,0.04927886571856277,0.3091027507387463,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,771907,Curtain Panels,-3.8333333333333286,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,35,23,6,3.755189325002725,0.9370194703349028,4.0075894299833195,-0.09276039825039817,0.00435795501472569,0.05241438956481659,-0.03288076030835896,0.05241438956481659,0.32877039186139706,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,772709,Curtain Wall Mullions,2.8333333333333286,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,44,24,9,3.8203037326086005,1.2213248666371612,3.1279996313573464,0.05736306011873893,-0.05145439436172694,0.12757508307434762,0.08592969967558872,0.12757508307434762,0.8002174670418738,False,False
_E_ HOSPITAL - LEVEL 1_542078,host,772710,Curtain Wall Mullions,2.8333333333333286,0.15942551659856716,150.0,96.0,True,0.34045938789495267,0.0,40,22,8,3.7390736193793828,1.2027207501783437,3.10884602167622,-0.18865493644163678,-0.0430573177692537,0.06401957350625764,0.00866380910393616,0.06401957350625764,0.4015641590640643,False,False
